t[s],J(s1-s2),J(s2-s3),J(s3-s4),J(s4-s5)
9413.0,-0.01692290043851618,-0.011664232790240162,-0.3775942024231158,0.0
9414.0,-0.02052484370780856,-0.008594196721500698,-0.37843443617472117,0.0
9415.0,-0.018099511534233885,-0.011047525442739223,-0.37921957538864476,0.0
9416.0,-0.019036055536524005,-0.011521006440115784,-0.37826372003159814,0.0
9417.0,-0.01987072156045334,-0.009539856704184873,-0.3789926226096652,0.0
9418.0,-0.0203201147916189,-0.009726120868424561,-0.3792603687428185,0.0
9419.0,-0.019266092467254407,-0.010475084838383964,-0.3795329762026022,0.0
9420.0,-0.01822800371078545,-0.010772923806900227,-0.379988388597499,0.0
9421.0,-0.01953585646977335,-0.008877402092352087,-0.3802107036431226,0.0
9422.0,-0.016397970882757268,-0.010977954918011226,-0.3816142488779992,0.0
9423.0,-0.01683639173173807,-0.009279487950937958,-0.3824112018587359,0.0
9424.0,-0.019204727646095834,-0.012264071809523783,-0.376363039992565,0.0
9425.0,-0.013405476740554173,-0.014767382744588976,-0.37930772832341986,0.0
9426.0,-0.017731758855303512,-0.007600483718134034,-0.38346513385997494,0.0
9427.0,-0.019240979568009964,-0.006963659926407293,-0.3817988891840144,0.0
9428.0,-0.01796810758690177,-0.006405038733044842,-0.3826144085650554,0.0
9429.0,-0.017143780271353586,-0.011716956635182966,-0.3782260331480227,0.0
9430.0,-0.01670072379848901,-0.012172967795093673,-0.3788565952936801,0.0
9431.0,-0.018962733357682785,-0.010179471408369303,-0.379228608408922,0.0
9432.0,-0.015843604455003532,-0.015065947493112922,-0.3764807576647514,0.0
9433.0,-0.017342112154911816,-0.01285710023665239,-0.3751614772044608,0.0
9434.0,-0.019587430160292945,-0.012185281230486846,-0.37539052534302114,0.0
9435.0,-0.018865641086901738,-0.012573251441558462,-0.37687093410966527,0.0
9436.0,-0.02187173966223958,-0.009813506677161358,-0.3754862393545115,0.0
9437.0,-0.023276897745592117,-0.009685153481962527,-0.3741766032843864,0.0
9438.0,-0.0188955598236775,-0.01332272017316016,-0.3800359385873606,0.0
9439.0,-0.02309148061941845,-0.008142825003279721,-0.37908634697532934,0.0
9440.0,-0.02204386290554131,-0.012325886015873283,-0.3738546135520443,0.0
9441.0,-0.018834330783146225,-0.007955810136429488,-0.3804931590621829,0.0
9442.0,-0.021116427445843907,-0.0072342857474749275,-0.3781510512955389,0.0
9443.0,-0.018896223474925367,-0.010973382642004642,-0.377747906120311,0.0
9444.0,-0.021035523313602002,-0.009648645505050795,-0.37572218837360566,0.0
9445.0,-0.01727456210747261,-0.012101369788359918,-0.3790467386679056,0.0
9446.0,-0.018327489283375402,-0.01103600063780665,-0.37657138410408914,0.0
9447.0,-0.016127780729333806,-0.014244820106257433,-0.37800663800777257,0.0
9448.0,-0.018862130576826272,-0.01035297229004332,-0.3805828264368029,0.0
9449.0,-0.020774273520151314,-0.006826341292929404,-0.3827598270520444,0.0
9450.0,-0.017292135287382597,-0.010220655001967867,-0.38227717102399444,0.0
9451.0,-0.019574167676322262,-0.011729404766234004,-0.3771868427639402,0.0
9452.0,-0.020400469438287334,-0.008211563118326212,-0.3775847191802972,0.0
9453.0,-0.020213598090222006,-0.010573108684245198,-0.37552867728962475,0.0
9454.0,-0.02041313645843829,-0.011224169562770505,-0.37535589955947973,0.0
9455.0,-0.02012494919395479,-0.009708300236652166,-0.37868101720446096,0.0
9456.0,-0.019356939696473625,-0.013547404685425861,-0.37326178112081754,0.0
9457.0,-0.017859653707350636,-0.014397025618522904,-0.3751085179976342,0.0
9458.0,-0.021711911287153454,-0.010198551984127141,-0.37711275461895877,0.0
9459.0,-0.022411540685825345,-0.012472401705365645,-0.37002971657654604,0.0
9460.0,-0.017227525851385258,-0.01680544230014437,-0.3731007836728625,0.0
9461.0,-0.023347018501259337,-0.008184067565656518,-0.37477316092379187,0.0
9462.0,-0.02233821979471042,-0.009060719633477597,-0.37599188850185855,0.0
9463.0,-0.020789952368903228,-0.010738923181162223,-0.37664670156978697,0.0
9464.0,-0.02126654773929478,-0.011706380551226631,-0.37491115627881016,0.0
9465.0,-0.034024951781543425,-0.00794341573133944,-0.3774772139709358,0.0
9466.0,-0.020832320385390495,-0.011407589057720106,-0.37508250972676566,0.0
9467.0,-0.019583910910579302,-0.011517910119768961,-0.3765724915000004,0.0
9468.0,-0.01914909622853228,-0.013069677116620822,-0.3742907043156469,0.0
9469.0,-0.018241877773299754,-0.01677062185570026,-0.3714712797843861,0.0
9470.0,-0.02058529921341886,-0.010077230851371,-0.3778895309090905,0.0
9471.0,-0.02136344010579336,-0.013623668789321948,-0.3725616304814125,0.0
9472.0,-0.020202859240897528,-0.011706080894661236,-0.37579351578911757,0.0
9473.0,-0.019211403472292464,-0.012293068741702728,-0.3766849848921932,0.0
9474.0,-0.018732764220403056,-0.014434146645021682,-0.3743202403624534,0.0
9475.0,-0.022132743731394615,-0.0104941621566313,-0.37374528585332867,0.0
9476.0,-0.023816654275818562,-0.010496033158730583,-0.37044197464869844,0.0
9477.0,-0.021899881008701626,-0.011460704927194233,-0.37409296401486974,0.0
9478.0,-0.022725193992443393,-0.007550332852813922,-0.37866526128810374,0.0
9479.0,-0.020858301956720785,-0.014885333783287682,-0.3705993037293001,0.0
9480.0,-0.02461317345969785,-0.00982355943722954,-0.37209089355018565,0.0
9481.0,-0.022718961505037712,-0.010975396966811164,-0.3715316434981413,0.0
9482.0,-0.01987200620334331,-0.014363525399449057,-0.3725711537309903,0.0
9483.0,-0.02228625688287164,-0.01108715589899002,-0.37127868873977654,0.0
9484.0,-0.022712352655140905,-0.009264473574708238,-0.3736800741365323,0.0
9485.0,-0.02201268870277074,-0.011412941712842673,-0.3741581220687733,0.0
9486.0,-0.021634686139225773,-0.012574091065197796,-0.3730462301977016,0.0
9487.0,-0.019497309095717816,-0.015758337489177616,-0.3705281664498139,0.0
9488.0,-0.020555162526448543,-0.011803445526695608,-0.3720887361152413,0.0
9489.0,-0.024558261076253696,-0.011153513133936735,-0.370329907161203,0.0
9490.0,-0.019180383754408156,-0.01732026463636381,-0.3687741626895907,0.0
9491.0,-0.021861833030684747,-0.012259429376885853,-0.3732537039472794,0.0
9492.0,-0.01713975130824922,-0.014269203694083863,-0.37777766933550183,0.0
9493.0,-0.016384919595577956,-0.019608664516594675,-0.37111313827137526,0.0
9494.0,-0.020547551494160782,-0.013470902437360646,-0.37203648488002694,0.0
9495.0,-0.022828810885390245,-0.014011507887446227,-0.37128834915241626,0.0
9496.0,-0.02157177735012588,-0.010834050681096696,-0.37485219585130103,0.0
9497.0,-0.020382150280512924,-0.009360721847041922,-0.3770975495032105,0.0
9498.0,-0.020061471516372813,-0.015221075769119703,-0.3714751719553903,0.0
9499.0,-0.023069452112090803,-0.008884676515151667,-0.3738753382992562,0.0
9500.0,-0.022535940353789786,-0.00907301379509387,-0.37587438996958417,0.0
9501.0,-0.02225226971032736,-0.010662021776334692,-0.3727553637899627,0.0
9502.0,-0.020623415743073237,-0.012206384978355047,-0.37437769078686467,0.0
9503.0,-0.022182094813602286,-0.008289468688311695,-0.37598057072304814,0.0
9504.0,-0.021368013881612122,-0.012869211610389715,-0.37248780580669144,0.0
9505.0,-0.02379669978589402,-0.012730223276925247,-0.3696354043528218,0.0
9506.0,-0.023674822317380412,-0.010423441064935162,-0.3722620517695165,0.0
9507.0,-0.02189742832073902,-0.011636701074234234,-0.37409988519206955,0.0
9508.0,-0.02598569925062982,-0.008486808643578534,-0.37490868208178435,0.0
9509.0,-0.02315812550881622,-0.009361147339105341,-0.37382583636431205,0.0
9510.0,-0.0221569897720403,-0.01187004609812428,-0.3725366291338288,0.0
9511.0,-0.020221333405083506,-0.014868264087629604,-0.37383364571814787,0.0
9512.0,-0.02315085445214133,-0.012673306159812351,-0.37036799088057604,0.0
9513.0,-0.023480968297229288,-0.009730546933622252,-0.3737844075185871,0.0
9514.0,-0.02232565021525058,-0.012077854284402667,-0.3726367995758701,0.0
9515.0,-0.022051090628148542,-0.012935222900432794,-0.3709322243355018,0.0
9516.0,-0.01861912309697735,-0.017844022808080645,-0.3682211879628251,0.0
9517.0,-0.020332460105335622,-0.015370700574577068,-0.37075263325785734,0.0
9518.0,-0.018805299867758238,-0.012154092613275626,-0.37623298436617075,0.0
9519.0,-0.022095691016372758,-0.010690089568542487,-0.3737412148122675,0.0
9520.0,-0.024892731987125803,-0.00987274196248223,-0.3740523524535313,0.0
9521.0,-0.022946538677582007,-0.010091511540804936,-0.37235874376703804,0.0
9522.0,-0.02399780742844071,-0.0070701838016529045,-0.3761170194964514,0.0
9523.0,-0.022136947342569404,-0.010119861883116936,-0.3743122896933083,0.0
9524.0,-0.021653726103274495,-0.010504746852813846,-0.3720717886635687,0.0
9525.0,-0.021574103636363688,-0.01428795480650678,-0.36887561747380854,0.0
9526.0,-0.024184606649874055,-0.009096074805195071,-0.37320950731412605,0.0
9527.0,0.0,0.0,0.0,0.0
9528.0,0.0,0.0,0.0,0.0
9529.0,0.0,0.0,0.0,0.0
9530.0,0.0,0.0,0.0,0.0
9531.0,0.0,0.0,0.0,0.0
9532.0,0.0,0.0,0.0,0.0
9533.0,0.0,0.0,0.0,0.0
9534.0,0.0,0.0,0.0,0.0
9535.0,0.0,0.0,0.0,0.0
9536.0,0.0,0.0,0.0,0.0
9537.0,0.0,0.0,0.0,0.0
9538.0,0.0,0.0,0.0,0.0
9539.0,0.0,0.0,0.0,0.0
9540.0,0.0,0.0,0.0,0.0
9541.0,0.0,0.0,0.0,0.0
9542.0,0.0,0.0,0.0,0.0
9543.0,0.0,0.0,0.0,0.0
9544.0,0.0,0.0,0.0,0.0
9545.0,0.0,0.0,0.0,0.0
9546.0,0.0,0.0,0.0,0.0
9547.0,0.0,0.0,0.0,0.0
9548.0,0.0,0.0,0.0,0.0
9549.0,0.0,0.0,0.0,0.0
9550.0,0.0,0.0,0.0,0.0
9551.0,0.0,0.0,0.0,0.0
9552.0,0.0,0.0,0.0,0.0
9553.0,0.0,0.0,0.0,0.0
9554.0,0.0,0.0,0.0,0.0
9555.0,0.0,0.0,0.0,0.0
9556.0,0.0,0.0,0.0,0.0
9557.0,0.0,0.0,0.0,0.0
9558.0,0.0,0.0,0.0,0.0
9559.0,0.0,0.0,0.0,0.0
9560.0,0.0,0.0,0.0,0.0
9561.0,0.0,0.0,0.0,0.0
9562.0,0.0,0.0,0.0,0.0
9563.0,0.0,0.0,0.0,0.0
9564.0,0.0,0.0,0.0,0.0
9565.0,0.0,0.0,0.0,0.0
9566.0,0.0,0.0,0.0,0.0
9567.0,0.0,0.0,0.0,0.0
9568.0,0.0,0.0,0.0,0.0
9569.0,0.0,0.0,0.0,0.0
9570.0,0.0,0.0,0.0,0.0
9571.0,0.0,0.0,0.0,0.0
9572.0,0.0,0.0,0.0,0.0
9573.0,0.0,0.0,0.0,0.0
9574.0,0.0,0.0,0.0,0.0
9575.0,0.0,0.0,0.0,0.0
9576.0,0.0,0.0,0.0,0.0
9577.0,0.0,0.0,0.0,0.0
9578.0,0.0,0.0,0.0,0.0
9579.0,0.0,0.0,0.0,0.0
9580.0,0.0,0.0,0.0,0.0
9581.0,0.0,0.0,0.0,0.0
9582.0,0.0,0.0,0.0,0.0
9583.0,0.0,0.0,0.0,0.0
9584.0,0.0,0.0,0.0,0.0
9585.0,0.0,0.0,0.0,0.0
9586.0,0.0,0.0,0.0,0.0
9587.0,0.0,0.0,0.0,0.0
9588.0,0.0,0.0,0.0,0.0
9589.0,0.0,0.0,0.0,0.0
9590.0,0.0,0.0,0.0,0.0
9591.0,0.0,0.0,0.0,0.0
9592.0,0.0,0.0,0.0,0.0
9593.0,0.0,0.0,0.0,0.0
9594.0,0.0,0.0,0.0,0.0
9595.0,0.0,0.0,0.0,0.0
9596.0,0.0,0.0,0.0,0.0
9597.0,0.0,0.0,0.0,0.0
9598.0,0.0,0.0,0.0,0.0
9599.0,0.0,0.0,0.0,0.0
9600.0,0.0,0.0,0.0,0.0
9601.0,0.0,0.0,0.0,0.0
9602.0,0.0,0.0,0.0,0.0
9603.0,0.0,0.0,0.0,0.0
9604.0,0.0,0.0,0.0,0.0
9605.0,0.0,0.0,0.0,0.0
9606.0,0.0,0.0,0.0,0.0
9607.0,0.0,0.0,0.0,0.0
9608.0,0.0,0.0,0.0,0.0
9609.0,0.0,0.0,0.0,0.0
9610.0,0.0,0.0,0.0,0.0
9611.0,0.0,0.0,0.0,0.0
9612.0,0.0,0.0,0.0,0.0
9613.0,0.0,0.0,0.0,0.0
9614.0,0.0,0.0,0.0,0.0
9615.0,0.0,0.0,0.0,0.0
9616.0,0.0,0.0,0.0,0.0
9617.0,0.0,0.0,0.0,0.0
9618.0,0.0,0.0,0.0,0.0
9619.0,0.0,0.0,0.0,0.0
9620.0,0.0,0.0,0.0,0.0
9621.0,0.0,0.0,0.0,0.0
9622.0,0.0,0.0,0.0,0.0
9623.0,0.0,0.0,0.0,0.0
9624.0,0.0,0.0,0.0,0.0
9625.0,0.0,0.0,0.0,0.0
9626.0,0.0,0.0,0.0,0.0
9627.0,0.0,0.0,0.0,0.0
9628.0,0.0,0.0,0.0,0.0
9629.0,0.0,0.0,0.0,0.0
9630.0,0.0,0.0,0.0,0.0
9631.0,0.0,0.0,0.0,0.0
9632.0,0.0,0.0,0.0,0.0
9633.0,0.0,0.0,0.0,0.0
9634.0,0.0,0.0,0.0,0.0
9635.0,0.0,0.0,0.0,0.0
9636.0,0.0,0.0,0.0,0.0
9637.0,0.0,0.0,0.0,0.0
9638.0,0.0,0.0,0.0,0.0
9639.0,0.0,0.0,0.0,0.0
9640.0,0.0,0.0,0.0,0.0
9641.0,0.0,0.0,0.0,0.0
9642.0,0.0,0.0,0.0,0.0
9643.0,0.0,0.0,0.0,0.0
9644.0,0.0,0.0,0.0,0.0
9645.0,0.0,0.0,0.0,0.0
9646.0,0.0,0.0,0.0,0.0
9647.0,0.0,0.0,0.0,0.0
9648.0,0.0,0.0,0.0,0.0
9649.0,0.0,0.0,0.0,0.0
9650.0,0.0,0.0,0.0,0.0
9651.0,0.0,0.0,0.0,0.0
9652.0,0.0,0.0,0.0,0.0
9653.0,0.0,0.0,0.0,0.0
9654.0,0.0,0.0,0.0,0.0
9655.0,0.0,0.0,0.0,0.0
9656.0,0.0,0.0,0.0,0.0
9657.0,0.0,0.0,0.0,0.0
9658.0,0.0,0.0,0.0,0.0
9659.0,0.0,0.0,0.0,0.0
9660.0,0.0,0.0,0.0,0.0
9661.0,0.0,0.0,0.0,0.0
9662.0,0.0,0.0,0.0,0.0
9663.0,0.0,0.0,0.0,0.0
9664.0,0.0,0.0,0.0,0.0
9665.0,0.0,0.0,0.0,0.0
9666.0,0.0,0.0,0.0,0.0
9667.0,0.0,0.0,0.0,0.0
9668.0,0.0,0.0,0.0,0.0
9669.0,0.0,0.0,0.0,0.0
9670.0,0.0,0.0,0.0,0.0
9671.0,0.0,0.0,0.0,0.0
9672.0,0.0,0.0,0.0,0.0
9673.0,0.0,0.0,0.0,0.0
9674.0,0.0,0.0,0.0,0.0
9675.0,0.0,0.0,0.0,0.0
9676.0,0.0,0.0,0.0,0.0
9677.0,0.0,0.0,0.0,0.0
9678.0,0.0,0.0,0.0,0.0
9679.0,0.0,0.0,0.0,0.0
9680.0,0.0,0.0,0.0,0.0
9681.0,0.0,0.0,0.0,0.0
9682.0,0.0,0.0,0.0,0.0
9683.0,0.0,0.0,0.0,0.0
9684.0,0.0,0.0,0.0,0.0
9685.0,0.0,0.0,0.0,0.0
9686.0,0.0,0.0,0.0,0.0
9687.0,0.0,0.0,0.0,0.0
9688.0,0.0,0.0,0.0,0.0
9689.0,0.0,0.0,0.0,0.0
9690.0,0.0,0.0,0.0,0.0
9691.0,0.0,0.0,0.0,0.0
9692.0,0.0,0.0,0.0,0.0
9693.0,0.0,0.0,0.0,0.0
9694.0,0.0,0.0,0.0,0.0
9695.0,0.0,0.0,0.0,0.0
9696.0,0.0,0.0,0.0,0.0
9697.0,0.0,0.0,0.0,0.0
9698.0,0.0,0.0,0.0,0.0
9699.0,0.0,0.0,0.0,0.0
9700.0,0.0,0.0,0.0,0.0
9701.0,0.0,0.0,0.0,0.0
9702.0,0.0,0.0,0.0,0.0
9703.0,0.0,0.0,0.0,0.0
9704.0,0.0,0.0,0.0,0.0
9705.0,0.0,0.0,0.0,0.0
9706.0,0.0,0.0,0.0,0.0
9707.0,0.0,0.0,0.0,0.0
9708.0,0.0,0.0,0.0,0.0
9709.0,0.0,0.0,0.0,0.0
9710.0,0.0,0.0,0.0,0.0
9711.0,0.0,0.0,0.0,0.0
9712.0,0.0,0.0,0.0,0.0
9713.0,0.0,0.0,0.0,0.0
9714.0,0.0,0.0,0.0,0.0
9715.0,0.0,0.0,0.0,0.0
9716.0,0.0,0.0,0.0,0.0
9717.0,0.0,0.0,0.0,0.0
9718.0,0.0,0.0,0.0,0.0
9719.0,0.0,0.0,0.0,0.0
9720.0,0.0,0.0,0.0,0.0
9721.0,0.0,0.0,0.0,0.0
9722.0,0.0,0.0,0.0,0.0
9723.0,0.0,0.0,0.0,0.0
9724.0,0.0,0.0,0.0,0.0
9725.0,0.0,0.0,0.0,0.0
9726.0,0.0,0.0,0.0,0.0
9727.0,0.0,0.0,0.0,0.0
9728.0,0.0,0.0,0.0,0.0
9729.0,0.0,0.0,0.0,0.0
9730.0,0.0,0.0,0.0,0.0
9731.0,0.0,0.0,0.0,0.0
9732.0,0.0,0.0,0.0,0.0
9733.0,0.0,0.0,0.0,0.0
9734.0,0.0,0.0,0.0,0.0
9735.0,0.0,0.0,0.0,0.0
9736.0,0.0,0.0,0.0,0.0
9737.0,0.0,0.0,0.0,0.0
9738.0,0.0,0.0,0.0,0.0
9739.0,0.0,0.0,0.0,0.0
9740.0,0.0,0.0,0.0,0.0
9741.0,0.0,0.0,0.0,0.0
9742.0,0.0,0.0,0.0,0.0
9743.0,0.0,0.0,0.0,0.0
9744.0,0.0,0.0,0.0,0.0
9745.0,0.0,0.0,0.0,0.0
9746.0,0.0,0.0,0.0,0.0
9747.0,0.0,0.0,0.0,0.0
9748.0,0.0,0.0,0.0,0.0
9749.0,0.0,0.0,0.0,0.0
9750.0,0.0,0.0,0.0,0.0
9751.0,0.0,0.0,0.0,0.0
9752.0,0.0,0.0,0.0,0.0
9753.0,0.0,0.0,0.0,0.0
9754.0,0.0,0.0,0.0,0.0
9755.0,0.0,0.0,0.0,0.0
9756.0,0.0,0.0,0.0,0.0
9757.0,0.0,0.0,0.0,0.0
9758.0,0.0,0.0,0.0,0.0
9759.0,0.0,0.0,0.0,0.0
9760.0,0.0,0.0,0.0,0.0
9761.0,0.0,0.0,0.0,0.0
9762.0,0.0,0.0,0.0,0.0
9763.0,0.0,0.0,0.0,0.0
9764.0,0.0,0.0,0.0,0.0
9765.0,0.0,0.0,0.0,0.0
9766.0,0.0,0.0,0.0,0.0
9767.0,0.0,0.0,0.0,0.0
9768.0,0.0,0.0,0.0,0.0
9769.0,0.0,0.0,0.0,0.0
9770.0,0.0,0.0,0.0,0.0
9771.0,0.0,0.0,0.0,0.0
9772.0,0.0,0.0,0.0,0.0
9773.0,0.0,0.0,0.0,0.0
9774.0,0.0,0.0,0.0,0.0
9775.0,0.0,0.0,0.0,0.0
9776.0,0.0,0.0,0.0,0.0
9777.0,0.0,0.0,0.0,0.0
9778.0,0.0,0.0,0.0,0.0
9779.0,0.0,0.0,0.0,0.0
9780.0,0.0,0.0,0.0,0.0
9781.0,0.0,0.0,0.0,0.0
9782.0,0.0,0.0,0.0,0.0
9783.0,0.0,0.0,0.0,0.0
9784.0,0.0,0.0,0.0,0.0
9785.0,0.0,0.0,0.0,0.0
9786.0,0.0,0.0,0.0,0.0
9787.0,0.0,0.0,0.0,0.0
9788.0,0.0,0.0,0.0,0.0
9789.0,0.0,0.0,0.0,0.0
9790.0,0.0,0.0,0.0,0.0
9791.0,0.0,0.0,0.0,0.0
9792.0,0.0,0.0,0.0,0.0
9793.0,0.0,0.0,0.0,0.0
9794.0,0.0,0.0,0.0,0.0
9795.0,0.0,0.0,0.0,0.0
9796.0,0.0,0.0,0.0,0.0
9797.0,0.0,0.0,0.0,0.0
9798.0,0.0,0.0,0.0,0.0
9799.0,0.0,0.0,0.0,0.0
9800.0,0.0,0.0,0.0,0.0
9801.0,0.0,0.0,0.0,0.0
9802.0,0.0,0.0,0.0,0.0
9803.0,0.0,0.0,0.0,0.0
9804.0,0.0,0.0,0.0,0.0
9805.0,0.0,0.0,0.0,0.0
9806.0,0.0,0.0,0.0,0.0
9807.0,0.0,0.0,0.0,0.0
9808.0,0.0,0.0,0.0,0.0
9809.0,0.0,0.0,0.0,0.0
9810.0,0.0,0.0,0.0,0.0
9811.0,0.0,0.0,0.0,0.0
9812.0,0.0,0.0,0.0,0.0
9813.0,0.0,0.0,0.0,0.0
9814.0,0.0,0.0,0.0,0.0
9815.0,0.0,0.0,0.0,0.0
9816.0,0.0,0.0,0.0,0.0
9817.0,0.0,0.0,0.0,0.0
9818.0,0.0,0.0,0.0,0.0
9819.0,0.0,0.0,0.0,0.0
9820.0,0.0,0.0,0.0,0.0
9821.0,0.0,0.0,0.0,0.0
9822.0,0.0,0.0,0.0,0.0
9823.0,0.0,0.0,0.0,0.0
9824.0,0.0,0.0,0.0,0.0
9825.0,0.0,0.0,0.0,0.0
9826.0,0.0,0.0,0.0,0.0
9827.0,0.0,0.0,0.0,0.0
9828.0,0.0,0.0,0.0,0.0
9829.0,0.0,0.0,0.0,0.0
9830.0,0.0,0.0,0.0,0.0
9831.0,0.0,0.0,0.0,0.0
9832.0,0.0,0.0,0.0,0.0
9833.0,0.0,0.0,0.0,0.0
9834.0,0.0,0.0,0.0,0.0
9835.0,0.0,0.0,0.0,0.0
9836.0,0.0,0.0,0.0,0.0
9837.0,0.0,0.0,0.0,0.0
9838.0,0.0,0.0,0.0,0.0
9839.0,0.0,0.0,0.0,0.0
9840.0,0.0,0.0,0.0,0.0
9841.0,0.0,0.0,0.0,0.0
9842.0,0.0,0.0,0.0,0.0
9843.0,0.0,0.0,0.0,0.0
9844.0,0.0,0.0,0.0,0.0
9845.0,0.0,0.0,0.0,0.0
9846.0,0.0,0.0,0.0,0.0
9847.0,0.0,0.0,0.0,0.0
9848.0,0.0,0.0,0.0,0.0
9849.0,0.0,0.0,0.0,0.0
9850.0,0.0,0.0,0.0,0.0
9851.0,0.0,0.0,0.0,0.0
9852.0,0.0,0.0,0.0,0.0
9853.0,0.0,0.0,0.0,0.0
9854.0,0.0,0.0,0.0,0.0
9855.0,0.0,0.0,0.0,0.0
9856.0,0.0,0.0,0.0,0.0
9857.0,0.0,0.0,0.0,0.0
9858.0,0.0,0.0,0.0,0.0
9859.0,0.0,0.0,0.0,0.0
9860.0,0.0,0.0,0.0,0.0
9861.0,0.0,0.0,0.0,0.0
9862.0,0.0,0.0,0.0,0.0
9863.0,0.0,0.0,0.0,0.0
9864.0,0.0,0.0,0.0,0.0
9865.0,0.0,0.0,0.0,0.0
9866.0,0.0,0.0,0.0,0.0
9867.0,0.0,0.0,0.0,0.0
9868.0,0.0,0.0,0.0,0.0
9869.0,0.0,0.0,0.0,0.0
9870.0,0.0,0.0,0.0,0.0
9871.0,0.0,0.0,0.0,0.0
9872.0,0.0,0.0,0.0,0.0
9873.0,0.0,0.0,0.0,0.0
9874.0,0.0,0.0,0.0,0.0
9875.0,0.0,0.0,0.0,0.0
9876.0,0.0,0.0,0.0,0.0
9877.0,0.0,0.0,0.0,0.0
9878.0,0.0,0.0,0.0,0.0
9879.0,0.0,0.0,0.0,0.0
9880.0,0.0,0.0,0.0,0.0
9881.0,0.0,0.0,0.0,0.0
9882.0,0.0,0.0,0.0,0.0
9883.0,0.0,0.0,0.0,0.0
9884.0,0.0,0.0,0.0,0.0
9885.0,0.0,0.0,0.0,0.0
9886.0,0.0,0.0,0.0,0.0
9887.0,0.0,0.0,0.0,0.0
9888.0,0.0,0.0,0.0,0.0
9889.0,0.0,0.0,0.0,0.0
9890.0,0.0,0.0,0.0,0.0
9891.0,0.0,0.0,0.0,0.0
9892.0,0.0,0.0,0.0,0.0
9893.0,0.0,0.0,0.0,0.0
9894.0,0.0,0.0,0.0,0.0
9895.0,0.0,0.0,0.0,0.0
9896.0,0.0,0.0,0.0,0.0
9897.0,0.0,0.0,0.0,0.0
9898.0,0.0,0.0,0.0,0.0
9899.0,0.0,0.0,0.0,0.0
9900.0,0.0,0.0,0.0,0.0
9901.0,0.0,0.0,0.0,0.0
9902.0,0.0,0.0,0.0,0.0
9903.0,0.0,0.0,0.0,0.0
9904.0,0.0,0.0,0.0,0.0
9905.0,0.0,0.0,0.0,0.0
9906.0,0.0,0.0,0.0,0.0
9907.0,0.0,0.0,0.0,0.0
9908.0,0.0,0.0,0.0,0.0
9909.0,0.0,0.0,0.0,0.0
9910.0,0.0,0.0,0.0,0.0
9911.0,0.0,0.0,0.0,0.0
9912.0,0.0,0.0,0.0,0.0
9913.0,0.0,0.0,0.0,0.0
9914.0,0.0,0.0,0.0,0.0
9915.0,0.0,0.0,0.0,0.0
9916.0,0.0,0.0,0.0,0.0
9917.0,0.0,0.0,0.0,0.0
9918.0,0.0,0.0,0.0,0.0
9919.0,0.0,0.0,0.0,0.0
9920.0,0.0,0.0,0.0,0.0
9921.0,0.0,0.0,0.0,0.0
9922.0,0.0,0.0,0.0,0.0
9923.0,0.0,0.0,0.0,0.0
9924.0,0.0,0.0,0.0,0.0
9925.0,0.0,0.0,0.0,0.0
9926.0,0.0,0.0,0.0,0.0
9927.0,0.0,0.0,0.0,0.0
9928.0,0.0,0.0,0.0,0.0
9929.0,0.0,0.0,0.0,0.0
9930.0,0.0,0.0,0.0,0.0
9931.0,0.0,0.0,0.0,0.0
9932.0,0.0,0.0,0.0,0.0
9933.0,0.0,0.0,0.0,0.0
9934.0,0.0,0.0,0.0,0.0
9935.0,0.0,0.0,0.0,0.0
9936.0,0.0,0.0,0.0,0.0
9937.0,0.0,0.0,0.0,0.0
9938.0,0.0,0.0,0.0,0.0
9939.0,0.0,0.0,0.0,0.0
9940.0,0.0,0.0,0.0,0.0
9941.0,0.0,0.0,0.0,0.0
9942.0,0.0,0.0,0.0,0.0
9943.0,0.0,0.0,0.0,0.0
9944.0,0.0,0.0,0.0,0.0
9945.0,0.0,0.0,0.0,0.0
9946.0,0.0,0.0,0.0,0.0
9947.0,0.0,0.0,0.0,0.0
9948.0,0.0,0.0,0.0,0.0
9949.0,0.0,0.0,0.0,0.0
9950.0,0.0,0.0,0.0,0.0
9951.0,0.0,0.0,0.0,0.0
9952.0,0.0,0.0,0.0,0.0
9953.0,0.0,0.0,0.0,0.0
9954.0,0.0,0.0,0.0,0.0
9955.0,0.0,0.0,0.0,0.0
9956.0,0.0,0.0,0.0,0.0
9957.0,-0.012100574834872452,-0.0010499156693925225,-0.40025982620198275,0.0
9958.0,-0.010432612926493959,-0.0037477354991476298,-0.4012861933913483,0.0
9959.0,-0.010876794309595001,-0.0012833444667451623,-0.401313406443055,0.0
9960.0,-0.010727810541561569,-0.0016235587734488468,-0.4012948621189591,0.0
9961.0,-0.012765425217884216,-0.001535822810967027,-0.4031129351895906,0.0
9962.0,-0.006710237500000106,-0.008768150024531145,-0.40148552779368013,0.0
9963.0,-0.012771874637559412,-0.0005245999935865433,-0.4019605017224288,0.0
9964.0,-0.011857145282802668,0.00217182972058235,-0.40697120996282526,0.0
9965.0,-0.011724884521410605,-0.0030126128326119863,-0.401309397894052,0.0
9966.0,-0.00748764451339603,-0.004317806431850945,-0.4034684953142953,0.0
9967.0,-0.008493553429471001,-0.006158292277056549,-0.40174089282899605,0.0
9968.0,-0.006850561479848652,-0.00898055021067855,-0.4011328866431225,0.0
