t[s],J(s1-s2),J(s2-s3),J(s3-s4),J(s4-s5)
11579.0,-0.013433078139798719,0.011071980731601655,-0.4247683120947953,0.0
11580.0,-0.0097609120139684,0.004476473983995562,-0.4196075338087187,0.0
11581.0,-0.012254127042821363,0.01022489184704178,-0.4228587059851298,0.0
11582.0,-0.01271920059651963,0.00796048372032007,-0.419324663737749,0.0
11583.0,-0.00860601035642311,0.005194589483405263,-0.4223189959144981,0.0
11584.0,-0.008314354246851445,0.004807967606060502,-0.4211516455223049,0.0
11585.0,-0.009731426560453295,0.005788231098124041,-0.4208817797973975,0.0
11586.0,-0.012461881231967186,0.008228135545061122,-0.42050377501858727,0.0
11587.0,-0.013242790589140683,0.01105375507295158,-0.42417364295539006,0.0
11588.0,-0.008124915607052734,0.0046286811803750005,-0.42278254555390327,0.0
11589.0,-0.011724192531485966,0.008444029593335827,-0.4217331776596822,0.0
11590.0,-0.011439924217883882,0.006462960168831016,-0.4188257368903344,0.0
11591.0,-0.012692038302038128,0.009290135252525252,-0.42043897764954363,0.0
11592.0,-0.0127571336637281,0.009388979316017034,-0.4210061905501853,0.0
11593.0,-0.011691503074447131,0.012044289358665992,-0.4218799687794299,0.0
11594.0,-0.011877416446072748,0.009030289051554436,-0.4192949680364988,0.0
11595.0,-0.01000833644378291,0.003953905463727908,-0.42054939632477156,0.0
11596.0,-0.009871505768261811,0.009206668974025785,-0.42463726927323403,0.0
11597.0,-0.009893038103274637,0.00981237152380941,-0.4226136525018585,0.0
11598.0,-0.009753851260590819,0.006856085190869681,-0.4202753941889151,0.0
11599.0,-0.012572170142317478,0.008880439634920531,-0.4220418776338288,0.0
11600.0,-0.012138972736775867,0.010051198585858455,-0.4225357121561336,0.0
11601.0,-0.011219244170025127,0.007982548216450204,-0.4213051027769518,0.0
11602.0,-0.013292772735287216,0.01061706012855798,-0.4206695880804324,0.0
11603.0,-0.011412394933249168,0.006961349396825138,-0.4230653287769517,0.0
11604.0,-0.011854946106022439,0.008930353589138075,-0.42275999915680945,0.0
11605.0,-0.008572014225440726,0.00593545470707058,-0.4227983431635686,0.0
11606.0,-0.0117108161939545,0.009473512395382199,-0.4227611283643122,0.0
11607.0,-0.008574105152278499,0.0038800321487600423,-0.41919403061338245,0.0
11608.0,-0.011344308317380336,0.006919970370850985,-0.42209540527323386,0.0
11609.0,-0.01179996831692244,0.008097045539813703,-0.423722622701926,0.0
11610.0,-0.009576528756927076,0.00620745109668095,-0.4209432713940519,0.0
11611.0,-0.008529481589420507,0.005304628717171586,-0.42074031752973945,0.0
11612.0,-0.011602833739294792,0.006504656704184708,-0.4207998277992563,0.0
11613.0,-0.010976008449736785,0.0070797168909878345,-0.4225481108752956,0.0
11614.0,-0.012762789639798468,0.010512100461760243,-0.4228260642565055,0.0
11615.0,-0.010035834177925486,0.008435933198215992,-0.42317941584487984,0.0
11616.0,-0.011304891277078143,0.009267448822510736,-0.4233141368104089,0.0
11617.0,-0.011123223632928808,0.008534999286370179,-0.4226116975937816,0.0
11618.0,-0.009812128215365168,0.007011157971139867,-0.4212144198587359,0.0
11619.0,-0.009251571267002708,0.004253837125541163,-0.42274865157620795,0.0
11620.0,-0.010172406177581781,0.007462500399711093,-0.421963431258364,0.0
11621.0,-0.00986256855163734,0.006268065404040279,-0.42217035679368,0.0
11622.0,-0.013987524496221513,0.015657561962481772,-0.4258780235873604,0.0
11623.0,0.0,0.0,0.0,0.0
11624.0,0.0,0.0,0.0,0.0
11625.0,0.0,0.0,0.0,0.0
11626.0,0.0,0.0,0.0,0.0
11627.0,0.0,0.0,0.0,0.0
11628.0,0.0,0.0,0.0,0.0
11629.0,0.0,0.0,0.0,0.0
11630.0,0.0,0.0,0.0,0.0
11631.0,0.0,0.0,0.0,0.0
11632.0,0.0,0.0,0.0,0.0
11633.0,0.0,0.0,0.0,0.0
11634.0,0.0,0.0,0.0,0.0
11635.0,0.0,0.0,0.0,0.0
11636.0,0.0,0.0,0.0,0.0
11637.0,0.0,0.0,0.0,0.0
11638.0,0.0,0.0,0.0,0.0
11639.0,0.0,0.0,0.0,0.0
11640.0,0.0,0.0,0.0,0.0
11641.0,0.0,0.0,0.0,0.0
11642.0,0.0,0.0,0.0,0.0
11643.0,0.0,0.0,0.0,0.0
11644.0,0.0,0.0,0.0,0.0
11645.0,0.0,0.0,0.0,0.0
11646.0,0.0,0.0,0.0,0.0
11647.0,0.0,0.0,0.0,0.0
11648.0,0.0,0.0,0.0,0.0
11649.0,0.0,0.0,0.0,0.0
11650.0,0.0,0.0,0.0,0.0
11651.0,0.0,0.0,0.0,0.0
11652.0,0.0,0.0,0.0,0.0
11653.0,0.0,0.0,0.0,0.0
11654.0,0.0,0.0,0.0,0.0
11655.0,0.0,0.0,0.0,0.0
11656.0,0.0,0.0,0.0,0.0
11657.0,0.0,0.0,0.0,0.0
11658.0,0.0,0.0,0.0,0.0
11659.0,0.0,0.0,0.0,0.0
11660.0,0.0,0.0,0.0,0.0
11661.0,0.0,0.0,0.0,0.0
11662.0,0.0,0.0,0.0,0.0
11663.0,0.0,0.0,0.0,0.0
11664.0,0.0,0.0,0.0,0.0
11665.0,0.0,0.0,0.0,0.0
11666.0,0.0,0.0,0.0,0.0
11667.0,0.0,0.0,0.0,0.0
11668.0,0.0,0.0,0.0,0.0
11669.0,0.0,0.0,0.0,0.0
11670.0,0.0,0.0,0.0,0.0
11671.0,0.0,0.0,0.0,0.0
11672.0,0.0,0.0,0.0,0.0
11673.0,0.0,0.0,0.0,0.0
11674.0,0.0,0.0,0.0,0.0
11675.0,0.0,0.0,0.0,0.0
11676.0,0.0,0.0,0.0,0.0
11677.0,0.0,0.0,0.0,0.0
11678.0,0.0,0.0,0.0,0.0
11679.0,0.0,0.0,0.0,0.0
11680.0,0.0,0.0,0.0,0.0
11681.0,0.0,0.0,0.0,0.0
11682.0,0.0,0.0,0.0,0.0
11683.0,0.0,0.0,0.0,0.0
11684.0,0.0,0.0,0.0,0.0
11685.0,0.0,0.0,0.0,0.0
11686.0,0.0,0.0,0.0,0.0
11687.0,0.0,0.0,0.0,0.0
11688.0,0.0,0.0,0.0,0.0
11689.0,0.0,0.0,0.0,0.0
11690.0,0.0,0.0,0.0,0.0
11691.0,0.0,0.0,0.0,0.0
11692.0,0.0,0.0,0.0,0.0
11693.0,0.0,0.0,0.0,0.0
11694.0,0.0,0.0,0.0,0.0
11695.0,0.0,0.0,0.0,0.0
11696.0,0.0,0.0,0.0,0.0
11697.0,0.0,0.0,0.0,0.0
11698.0,0.0,0.0,0.0,0.0
11699.0,0.0,0.0,0.0,0.0
11700.0,0.0,0.0,0.0,0.0
11701.0,0.0,0.0,0.0,0.0
11702.0,0.0,0.0,0.0,0.0
11703.0,0.0,0.0,0.0,0.0
11704.0,0.0,0.0,0.0,0.0
11705.0,0.0,0.0,0.0,0.0
11706.0,0.0,0.0,0.0,0.0
11707.0,0.0,0.0,0.0,0.0
11708.0,0.0,0.0,0.0,0.0
11709.0,0.0,0.0,0.0,0.0
11710.0,0.0,0.0,0.0,0.0
11711.0,0.0,0.0,0.0,0.0
11712.0,0.0,0.0,0.0,0.0
11713.0,0.0,0.0,0.0,0.0
11714.0,0.0,0.0,0.0,0.0
11715.0,0.0,0.0,0.0,0.0
11716.0,0.0,0.0,0.0,0.0
11717.0,0.0,0.0,0.0,0.0
11718.0,0.0,0.0,0.0,0.0
11719.0,0.0,0.0,0.0,0.0
11720.0,0.0,0.0,0.0,0.0
11721.0,0.0,0.0,0.0,0.0
11722.0,0.0,0.0,0.0,0.0
11723.0,0.0,0.0,0.0,0.0
11724.0,0.0,0.0,0.0,0.0
11725.0,0.0,0.0,0.0,0.0
11726.0,0.0,0.0,0.0,0.0
11727.0,0.0,0.0,0.0,0.0
11728.0,0.0,0.0,0.0,0.0
11729.0,0.0,0.0,0.0,0.0
11730.0,0.0,0.0,0.0,0.0
11731.0,0.0,0.0,0.0,0.0
11732.0,0.0,0.0,0.0,0.0
11733.0,0.0,0.0,0.0,0.0
11734.0,0.0,0.0,0.0,0.0
11735.0,0.0,0.0,0.0,0.0
11736.0,0.0,0.0,0.0,0.0
11737.0,0.0,0.0,0.0,0.0
11738.0,0.0,0.0,0.0,0.0
11739.0,0.0,0.0,0.0,0.0
11740.0,0.0,0.0,0.0,0.0
11741.0,0.0,0.0,0.0,0.0
11742.0,0.0,0.0,0.0,0.0
11743.0,0.0,0.0,0.0,0.0
11744.0,-0.01205932952141047,0.00835538498316493,-0.42235061250309774,0.0
11745.0,-0.008330693419967818,0.004221023269053771,-0.42257920074011457,0.0
11746.0,-0.01193993263727974,0.0095394756219335,-0.4234766481710035,0.0
11747.0,-0.010867290020151238,0.006973177606060516,-0.42141782141449785,0.0
11748.0,-0.010055214672543942,0.0068394945060997955,-0.42041938023318665,0.0
11749.0,-0.00933227606549108,0.008002171020201827,-0.42254815947397745,0.0
11750.0,-0.012323962855163559,0.007014034900432544,-0.4196267505687728,0.0
11751.0,-0.011890162902450123,0.00809804085005886,-0.4209834761743831,0.0
11752.0,-0.012521322415617308,0.007538749210678161,-0.41846227206877307,0.0
11753.0,-0.0059540339970232305,0.0020609653679652773,-0.4217297440689422,0.0
11754.0,-0.009655484969773368,0.005127310930736097,-0.42193854394981406,0.0
11755.0,-0.010498013589420922,0.0066143293997113165,-0.41980040102973937,0.0
11756.0,-0.00834334186775822,0.0040501188398267395,-0.41977012636802963,0.0
11757.0,-0.011240024313602172,0.007890280930735922,-0.42346489828066897,0.0
11758.0,-0.008199154829402392,0.004730201449560424,-0.4213742485552548,0.0
11759.0,-0.010377822680100625,0.006429195226551171,-0.42105759673234194,0.0
11760.0,-0.00979313908060447,0.005960011403646727,-0.41984573591247043,0.0
11761.0,-0.010286671685138507,0.004419502219336119,-0.4183481474126393,0.0
11762.0,-0.007487714647355123,0.0027696453920153124,-0.4202620381474597,0.0
11763.0,-0.011759491728875717,0.009009040386986623,-0.42199656253295015,0.0
11764.0,-0.009695742777777872,0.0074994869616805725,-0.4217074359107808,0.0
11765.0,-0.008544185310281591,0.0016171127298962988,-0.42023329290976674,0.0
11766.0,-0.009243086093199128,0.007220000021644966,-0.4242731296747211,0.0
11767.0,-0.009863733501259414,0.007294889323392547,-0.42299038907682773,0.0
11768.0,-0.010716124696588102,0.007059511528269615,-0.4210051374417033,0.0
11769.0,-0.008701499352645003,0.0038591207171717852,-0.420334708674721,0.0
11770.0,-0.011636063860774077,0.009770907735799162,-0.42384436447617396,0.0
11771.0,-0.011661478940806191,0.010407704493506498,-0.4236068925910778,0.0
11772.0,-0.011214346409434247,0.007094676229830527,-0.42023861414329133,0.0
11773.0,-0.00948126180478604,0.005274167154401229,-0.42014441899256505,0.0
11774.0,-0.011703631571788477,0.007762737321789225,-0.42089195220074344,0.0
11775.0,-0.012254435970918432,0.007330939717959009,-0.4201221249695844,0.0
11776.0,-0.012026331227959831,0.008659808554112719,-0.4227913242899629,0.0
11777.0,-0.010619438335241585,0.007387338390397347,-0.4243814676664411,0.0
11778.0,-0.010742244338790926,0.00698922726551238,-0.42336675935873613,0.0
11779.0,-0.013100069661209076,0.009748330212121055,-0.4212788932100369,0.0
11780.0,-0.010137626207808571,0.005253750393939223,-0.41997072074907027,0.0
11781.0,-0.013448853193394894,0.010677171207311017,-0.4243867415985128,0.0
11782.0,-0.013031461382871635,0.010191046069263947,-0.42209332090334567,0.0
11783.0,-0.014136256988525083,0.009958191649831714,-0.42161838955390324,0.0
11784.0,-0.010102552263567589,0.007598489006952491,-0.4216575008448798,0.0
11785.0,-0.010874657571788439,0.00952717327849917,-0.42020069279182165,0.0
11786.0,-0.011929969626745897,0.008416634705496142,-0.4214892181412636,0.0
11787.0,-0.010091592095717888,0.007769354855699843,-0.42162412493494406,0.0
11788.0,-0.009077332455919568,0.006572563445566722,-0.4199217829429985,0.0
11789.0,-0.011819740588161279,0.007833491907648073,-0.42047533665799264,0.0
11790.0,-0.00815468615525541,0.004194118780007648,-0.42150903263940487,0.0
11791.0,-0.013620644589420684,0.009293125499278363,-0.4222876050018585,0.0
11792.0,-0.010695494140778085,0.009304997829084494,-0.41988437002478307,0.0
11793.0,-0.009430403862720512,0.007072925738816675,-0.4214425549200742,0.0
11794.0,-0.006819013839019968,0.0026663148393020297,-0.42026288815816154,0.0
11795.0,-0.010374429761964702,0.006776167440115229,-0.42184315837546454,0.0
11796.0,-0.011516682300206227,0.008728667835497677,-0.4233896217995941,0.0
11797.0,-0.011901036314861557,0.008785595702741355,-0.4211436772713751,0.0
11798.0,-0.011988707505037903,0.00925823023376636,-0.42234448169516736,0.0
11799.0,-0.012290435623998133,0.011066359400498472,-0.4240053218671848,0.0
11800.0,-0.013293142415617226,0.008932038715728691,-0.4219088905390334,0.0
11801.0,-0.010987949048545964,0.007104428550439285,-0.42170425870902284,0.0
11802.0,-0.009700771779597104,0.005184705279942341,-0.4211282509646841,0.0
11803.0,-0.008925535425692825,0.005421232819624733,-0.4212277478327136,0.0
11804.0,-0.009666401399244351,0.005979399544011505,-0.42012989526765776,0.0
11805.0,-0.01141773355163728,0.009332625585858352,-0.42001501399814095,0.0
11806.0,-0.012785429085184444,0.008029529679915996,-0.4202479755069278,0.0
11807.0,-0.012070808700251786,0.009557549050505102,-0.42445747961338287,0.0
11808.0,-0.0117141849294709,0.007927327174602952,-0.42091689533828985,0.0
11809.0,-0.011982453962674697,0.008075874108618545,-0.42263435281007067,0.0
11810.0,-0.004814378011335,-7.54504372295769e-05,-0.42102202400929345,0.0
11811.0,-0.008308392017912227,0.0035361053920155328,-0.4205302983333333,0.0
11812.0,-0.011059267942065342,0.005652345076479066,-0.42172047585130107,0.0
11813.0,-0.010348428022670138,0.008222951440115416,-0.4218992151821561,0.0
11814.0,-0.00955091790016009,0.0066405318312997355,-0.42228452966373764,0.0
11815.0,-0.012658959151133397,0.01161828466378068,-0.4230201024944237,0.0
11816.0,-0.012351329697733017,0.007248908520923499,-0.42085275461895894,0.0
11817.0,-0.010458672176551397,0.007659703587826217,-0.4254387267742478,0.0
11818.0,-0.010030081238035133,0.00727134796969688,-0.42264212812825275,0.0
11819.0,-0.010783473672544168,0.00739566427417005,-0.42264543511524133,0.0
11820.0,-0.009905740483627065,0.0067151546277055526,-0.4210431750687731,0.0
11821.0,-0.009471362061712875,0.006219270913419913,-0.4217013001914497,0.0
11822.0,-0.010625143682619721,0.008704443215007095,-0.42210411668773234,0.0
11823.0,-0.010506142923059444,0.007302941875901903,-0.420645887583643,0.0
11824.0,-0.008737628239294954,0.005530245927849937,-0.42118066047955355,0.0
11825.0,-0.013222006420374837,0.010634513394259831,-0.4245292931102848,0.0
11826.0,-0.013280743054156193,0.009825076307359284,-0.421475507957249,0.0
11827.0,-0.010679072037783384,0.0066522961399709405,-0.4204930803810405,0.0
11828.0,-0.010691447570668724,0.008661435454545114,-0.4224027122118955,0.0
11829.0,-0.014201814389168612,0.0083602054790763,-0.4195772009795537,0.0
11830.0,-0.010635275174032687,0.007207110708382433,-0.42072695225245016,0.0
11831.0,-0.009311339230338566,0.004855995002405002,-0.42019996679677796,0.0
11832.0,-0.009744138565491322,0.006691156092351954,-0.42327037364683995,0.0
11833.0,-0.009262383702770733,0.004694750241374449,-0.4203992126546128,0.0
11834.0,-0.0086156473715364,0.002098165761904524,-0.41947040305390315,0.0
11835.0,-0.010919594217884188,0.00943541190764788,-0.4240119674014869,0.0
11836.0,-0.013386561427753775,0.01013971707464265,-0.42389885088881374,0.0
11837.0,-0.008655260369017707,0.007406849932178835,-0.42492368428066907,0.0
11838.0,-0.01147376810243502,0.009684861210517866,-0.4251228153593555,0.0
11839.0,-0.010108526159949638,0.006520294432900618,-0.420959242345725,0.0
11840.0,-0.01090438285550724,0.009582090893349087,-0.4230266472930043,0.0
11841.0,-0.008803981080604519,0.0060988177142854896,-0.4237220575390332,0.0
11842.0,-0.02386403712594472,0.007333992060606043,-0.422265781111524,0.0
11843.0,-0.008998101817380498,0.006027680587301363,-0.42303823718773204,0.0
11844.0,-0.009427732501717412,0.007097398404827248,-0.4236424735958091,0.0
11845.0,-0.011136931578085485,0.007356024559884479,-0.4211836599442379,0.0
11846.0,-0.010758553782115762,0.00668391352813821,-0.4222096149163568,0.0
11847.0,-0.00988608762384558,0.008015813681256718,-0.4225597856319698,0.0
11848.0,-0.012469610798488592,0.008699520646464634,-0.42211905178066916,0.0
11849.0,-0.011199225608312408,0.009008635272727345,-0.4230192992081783,0.0
11850.0,-0.013343539377833861,0.010157040777777796,-0.4249792677676577,0.0
11851.0,-0.010775915115868983,0.008296699558441548,-0.42373414339033455,0.0
11852.0,-0.010523938152049505,0.0065367612344219665,-0.42183804342514325,0.0
11853.0,-0.013213429707808543,0.008349596868686759,-0.4210234998141262,0.0
11854.0,-0.008479474957636835,0.00518088266037001,-0.4210275699594458,0.0
11855.0,-0.01083242066624695,0.005174918062048907,-0.4180163402360593,0.0
11856.0,-0.011435606383100629,0.009105327617735763,-0.4210648962706992,0.0
11857.0,-0.008009204236775803,0.004541255303030162,-0.4211872183736058,0.0
11858.0,-0.012892143717884224,0.00964337775613295,-0.4219501298605948,0.0
11859.0,-0.01085964076482721,0.005670380043289876,-0.4203023397549847,0.0
11860.0,-0.011556520478589585,0.008633146773448609,-0.4208760624052042,0.0
11861.0,-0.012624074219143548,0.007740678023087919,-0.42050640877323414,0.0
11862.0,-0.010297965775131573,0.007195402771874539,-0.42180048086008776,0.0
11863.0,-0.013165247774559177,0.009808076562770354,-0.4256786025241635,0.0
11864.0,-0.01053286951581296,0.007968421893538555,-0.42524779017967757,0.0
11865.0,-0.01173073520380117,0.010034185901875698,-0.4239376113602566,0.0
11866.0,-0.008510524669109221,0.006917795661812835,-0.4224410994305508,0.0
11867.0,-0.010102398397984986,0.007466328313131356,-0.4219846250762082,0.0
11868.0,-0.009753290067552095,0.005731088907254175,-0.4203491576951673,0.0
11869.0,-0.01100620420528976,0.005436777359307113,-0.4195672526394049,0.0
11870.0,-0.008664269248111029,0.004173019356421441,-0.42042719365055753,0.0
11871.0,-0.009706365954659976,0.006545329678210353,-0.42221501934386596,0.0
11872.0,-0.00997352576952149,0.005081467926406951,-0.4195474556003717,0.0
11873.0,-0.008495758103961689,0.004731014828807657,-0.42162532636701583,0.0
11874.0,-0.012779429997481212,0.009117033300144232,-0.4211015785446096,0.0
11875.0,-0.009640966171284831,0.006913255988456028,-0.4213625521797903,0.0
11876.0,-0.00982205925188909,0.0060124865180375825,-0.42348433445539024,0.0
11877.0,-0.010876625117128499,0.007733984137085105,-0.421003526611524,0.0
11878.0,-0.008627593158690017,0.005992040354978016,-0.42134709488104055,0.0
11879.0,-0.012092941827456006,0.00660620787012987,-0.4192122018475834,0.0
11880.0,-0.012264161051064737,0.008858947393414557,-0.42192154188577213,0.0
11881.0,-0.01042324073677584,0.006211981386724165,-0.4222412797602228,0.0
11882.0,-0.007835748356995577,0.003958413481568924,-0.4225771016677931,0.0
11883.0,-0.012220963018891565,0.00873883683694057,-0.4226007212973975,0.0
11884.0,-0.009512633027249919,0.006622252854519089,-0.42311995480060793,0.0
11885.0,-0.007951135978589452,0.0031124061890331063,-0.41959514780483276,0.0
11886.0,-0.013877249357682508,0.009469788679653457,-0.42235552359665396,0.0
11887.0,-0.008508649554614256,0.005328646506624861,-0.423513900408922,0.0
11888.0,-0.009825158463476147,0.007774399976912096,-0.4217522865687733,0.0
11889.0,-0.013173420087016354,0.009301228076872644,-0.4202233261625548,0.0
11890.0,-0.012684987685138547,0.009540645059163093,-0.42231126036431216,0.0
11891.0,-0.011547776497595662,0.008874144138790516,-0.42325600202264285,0.0
11892.0,-0.01180970443324953,0.007425497144300211,-0.42271818117286236,0.0
11893.0,-0.008307189133781133,0.0037951016963282467,-0.4216780722180918,0.0
11894.0,-0.00877039586672782,0.006122647768594997,-0.42235750384251425,0.0
11895.0,-0.012477714571788213,0.00597776420700492,-0.42251605585501845,0.0
11896.0,-0.011092454459697674,0.008809623428571348,-0.422323684936803,0.0
11897.0,-0.0104324802198305,0.005108514767152046,-0.42196311709530243,0.0
11898.0,-0.008935936400504163,0.0033308724545456393,-0.4222422700947953,0.0
11899.0,-0.011325665664987623,0.005962603386724472,-0.4231525478382899,0.0
11900.0,-0.01246179894332501,0.010883011073592913,-0.4228641467360591,0.0
11901.0,-0.008918058392947145,0.005493141090908951,-0.4210050335427509,0.0
11902.0,-0.010163501566292758,0.00674291968385154,-0.42220547058972613,0.0
11903.0,-0.01229509361209091,0.010035325502164454,-0.42337213022862435,0.0
11904.0,-0.012105014378291737,0.009282157898465093,-0.4219242462250759,0.0
11905.0,-0.011633960420654961,0.009180041551226151,-0.4212906094144978,0.0
11906.0,-0.011889395477444687,0.0063057405981895775,-0.4202382390469749,0.0
11907.0,-0.008545545396725423,0.003459394392496324,-0.4203239121263938,0.0
11908.0,-0.008536598909319777,0.0032967092193361323,-0.4228463328420073,0.0
11909.0,-0.01052706319670245,0.005712676341335059,-0.42056803916018903,0.0
11910.0,-0.011047240020151214,0.006888826070706857,-0.42065504789405184,0.0
11911.0,-0.01174537252576132,0.007287035521448018,-0.42160572329841156,0.0
11912.0,-0.008551466536524017,0.00626914769264053,-0.4213969877527878,0.0
11913.0,-0.009473449090908994,0.005444058448117389,-0.4194060641348428,0.0
11914.0,-0.010408544585642557,0.008740057668109773,-0.4216970947100371,0.0
11915.0,-0.005793329094458462,0.0003563799365081581,-0.4190434741747213,0.0
11916.0,-0.01246852643233337,0.009440238072937156,-0.42005787317167953,0.0
11917.0,-0.009656441327456172,0.00649855502164485,-0.42154979555762034,0.0
11918.0,-0.01110448655255317,0.00955264129345394,-0.42188864357553213,0.0
11919.0,-0.010170684327455964,0.007397424357864201,-0.42319389492565046,0.0
11920.0,-0.012776789994275523,0.007287407590187473,-0.4202914651503883,0.0
11921.0,-0.012480852227959619,0.008233035581529413,-0.4240482794572488,0.0
11922.0,-0.012676064633501339,0.009580711435786319,-0.4231395861431224,0.0
11923.0,-0.012816498923746441,0.010131248563557708,-0.4224626048834066,0.0
11924.0,-0.011110588750629705,0.0059848993722942155,-0.42116862244423786,0.0
11925.0,-0.010481004845431552,0.006274357571821956,-0.4226412993866168,0.0
11926.0,-0.012857182819899057,0.010062351417027068,-0.4222306120111522,0.0
11927.0,-0.008592785406457436,0.004904668393021045,-0.4218766185130109,0.0
11928.0,-0.009882298298488586,0.00522608949927851,-0.4201357567156133,0.0
11929.0,-0.007161812633501213,0.003340852411255323,-0.42166557468587346,0.0
11930.0,-0.007462138732997443,0.004621757158730041,-0.4227827044256503,0.0
11931.0,-0.008729656380352745,0.004498405359307174,-0.4226578587620816,0.0
11932.0,-0.011725974620906722,0.008704481235209281,-0.42443843501115236,0.0
11933.0,-0.009386723686397938,0.004780830160173132,-0.42029132609851294,0.0
11934.0,-0.009662635119074862,0.005841401471861384,-0.4224539150929368,0.0
11935.0,-0.010972697930730363,0.008482088526695327,-0.4239047914479551,0.0
11936.0,-0.012032896686512527,0.008377091816869974,-0.42340046167962136,0.0
11937.0,-0.00944227338916871,0.0056812352467530995,-0.4223958506617098,0.0
11938.0,-0.010715032081520411,0.009226274805194699,-0.42593282085839806,0.0
11939.0,-0.009805337016372836,0.004609052561327561,-0.42045296859665415,0.0
11940.0,-0.008933068090680391,0.005867622256854218,-0.4214142034646838,0.0
11941.0,-0.011333958097091748,0.007462848471730272,-0.4218854329165257,0.0
11942.0,-0.012452150062972312,0.007358533445887389,-0.4207804502193306,0.0
11943.0,-0.011072633216166618,0.009613216387249336,-0.4233348556640759,0.0
11944.0,-0.010534079772040269,0.007380860079364945,-0.42041766400557606,0.0
11945.0,-0.00962465695099625,0.006511993749180157,-0.4207962153683676,0.0
11946.0,-0.010100106304785725,0.007002260316017,-0.4235772401282525,0.0
11947.0,-0.010906124028827234,0.006527177742504336,-0.4227763327509292,0.0
11948.0,-0.009227261825051545,0.0050867482395380555,-0.42057762844373076,0.0
11949.0,-0.009362207804365958,0.006165035720699061,-0.42191098124535326,0.0
11950.0,-0.011622002120906829,0.008723210077921994,-0.42202558941263923,0.0
11951.0,-0.010618281249141406,0.00704193455463722,-0.42215139658837425,0.0
11952.0,-0.010752798245592035,0.008206557523809487,-0.42247021623420067,0.0
11953.0,-0.011653973456606473,0.007742953663911846,-0.42202777519094287,0.0
11954.0,-0.01019966564357677,0.00585231043001442,-0.4216534386765798,0.0
11955.0,-0.01416563613350139,0.01043943120779207,-0.42240391902788077,0.0
11956.0,-0.010203217506297168,0.005858895163058958,-0.4218746278959107,0.0
11957.0,-0.01281434208839031,0.010324109165682655,-0.4232328527999321,0.0
11958.0,-0.01108432475440822,0.0065409111183261735,-0.41958466861524163,0.0
11959.0,-0.0111543432253262,0.007807037727928573,-0.42276182269347756,0.0
11960.0,-0.012104138938287453,0.009968567782106896,-0.4230019971431226,0.0
11961.0,-0.011494150043508067,0.006538684519217941,-0.422545158632984,0.0
11962.0,-0.011679600167506328,0.009728413326118335,-0.4239473841542751,0.0
11963.0,-0.011526336382871616,0.009405843756132553,-0.423730775934944,0.0
11964.0,-0.009864719931989823,0.007237938279942203,-0.42221060419702605,0.0
11965.0,-0.013398255682390494,0.010585475312868695,-0.4244118986160862,0.0
11966.0,-0.022115574014833418,0.0037601916883116073,-0.42178528861214376,0.0
11967.0,-0.012735013010075598,0.010822415160173154,-0.42526110253903343,0.0
11968.0,-0.011267919675062887,0.008220258606060429,-0.4223942877397769,0.0
11969.0,-0.011347772452484351,0.007596862213039187,-0.4210530879097667,0.0
11970.0,-0.008797462903022732,0.00428316754401144,-0.4215846444944237,0.0
11971.0,-0.020214527296771524,0.006428799487078714,-0.4243261038171681,0.0
11972.0,-0.012046168903022783,0.010563098933621827,-0.4234847674925649,0.0
11973.0,-0.013025667540302193,0.008507480832611573,-0.4219382122434942,0.0
11974.0,-0.011116182540645699,0.007609533886921096,-0.4239805760594796,0.0
11975.0,-0.007230319860201544,0.0020312154891774696,-0.42143384197769507,0.0
11976.0,-0.013717351963475987,0.012826260207791915,-0.42571954411524143,0.0
11977.0,-0.011986098308564274,0.007671397779220517,-0.4209455953178434,0.0
11978.0,-0.00901449539582584,0.005393260290661722,-0.4215523311391395,0.0
11979.0,-0.011250603951861246,0.006549770601250434,-0.423721518946716,0.0
11980.0,-0.012586191049118439,0.009447771958152855,-0.42364057005018557,0.0
11981.0,-0.01128062741813608,0.007761692815295742,-0.4219077184591075,0.0
11982.0,-0.007378784465994911,0.006119867102453208,-0.4233244573457251,0.0
11983.0,-0.013655609200251863,0.010221624144300069,-0.4220737895204458,0.0
11984.0,-0.011667894392031029,0.00828453091171428,-0.4228168444981412,0.0
11985.0,-0.012125072231738053,0.008376219496392457,-0.4228024027713754,0.0
11986.0,-0.012193140672086043,0.00928579285189538,-0.4203339936988845,0.0
11987.0,-0.010812266241813771,0.008410863217893251,-0.4260445449442378,0.0
11988.0,-0.01244837358312335,0.008074416189033264,-0.42124748964498143,0.0
11989.0,-0.006753122558965056,0.0038080342096286825,-0.4223374976140586,0.0
11990.0,-0.013107514299747932,0.009215013751803336,-0.42217564752788056,0.0
11991.0,-0.010742420570528917,0.006836401835497741,-0.42163097769888463,0.0
11992.0,-0.0104308165806044,0.005187499894660751,-0.41933647428810383,0.0
11993.0,-0.010652246403022694,0.01109143881529558,-0.4273715308345723,0.0
11994.0,-0.011518403774902994,0.009982901802440094,-0.4225623588779992,0.0
11995.0,-0.012436064115869006,0.007458698451659374,-0.42029333309851274,0.0
11996.0,-0.013829093036409437,0.010628653154925628,-0.4213435544947612,0.0
11997.0,-0.01158865013602013,0.007321877288600039,-0.41859968559665395,0.0
11998.0,-0.011403321096863013,0.008820140085268194,-0.4219997593730989,0.0
11999.0,-0.011027288819899152,0.0068526243953820724,-0.421354093356877,0.0
